"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"taxonomy"
"OTU150"	0	0	0	0	0	0	0	0	15	0	345	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae_1; g__Paenibacillus"
"OTU151"	0	0	0	0	75	0	63	427	59	205	270	70	40	119	7	31	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU154"	0	0	0	0	0	0	0	0	0	0	0	244	167	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Actinocatenispora"
"OTU155"	0	0	0	0	8	0	36	265	133	67	251	51	21	129	166	394	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Actinoplanes"
"OTU156"	0	0	0	0	0	0	0	0	10	11	2	30	449	3	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU158"	0	0	0	0	0	0	37	0	0	8	53	7	28	24	690	19	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia"
"OTU159"	0	0	0	0	0	0	0	0	4	0	0	0	7	201	131	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU160"	0	0	0	0	0	0	0	0	0	0	5	0	15	39	720	41	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus"
"OTU161"	0	0	0	0	0	0	0	0	0	10	2	26	297	0	0	22	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Rugosimonospora"
"OTU163"	0	0	0	0	0	0	0	0	34	272	4	10	0	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus"
"OTU164"	0	0	0	0	6	0	3	3	9	0	67	178	66	96	241	363	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium"
"OTU165"	0	0	0	0	0	0	0	0	4	5	70	5	16	16	1216	73	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU166"	0	0	0	0	0	0	0	0	19	22	4	0	7	305	15	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp1; o__; f__; g__Edaphobacter"
"OTU167"	0	0	0	0	0	0	0	0	67	266	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU168"	0	0	0	0	0	5	0	0	18	22	3	0	0	183	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter"
"OTU170"	0	0	0	0	0	0	6	89	0	341	68	0	7	28	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium"
"OTU172"	0	0	0	0	0	0	0	0	145	4	8	0	0	294	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Chitinophaga"
"OTU173"	0	0	0	0	0	0	22	350	2	1	100	5	8	28	19	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU174"	0	0	0	0	0	0	0	0	48	250	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Rheinheimera"
"OTU175"	0	0	0	0	0	0	0	0	71	71	17	87	495	261	111	32	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU176"	0	0	0	0	24	0	26	22	39	11	45	51	42	70	66	22	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_incertae_sedis; g__Variibacter"
"OTU178"	0	0	0	0	0	0	0	0	0	0	6	10	0	223	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acidisoma"
"OTU179"	0	0	0	0	0	0	35	0	0	0	0	18	307	0	0	6	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia"
"OTU180"	0	0	0	0	0	0	6	6	0	0	5	10	148	135	541	95	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium"
"OTU181"	0	0	0	0	0	0	0	0	108	109	296	10	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU182"	0	0	11	0	158	35	288	566	0	13	26	16	23	36	3	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas"
"OTU183"	0	0	0	0	0	0	0	0	293	182	39	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas"
"OTU184"	0	0	0	0	0	0	0	0	34	5	0	8	262	4	7	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU185"	0	0	0	0	0	0	0	0	52	0	451	21	894	20	39	427	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas"
"OTU186"	0	0	0	0	0	0	0	0	84	63	5	88	427	49	74	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__Reyranella"
"OTU188"	0	0	0	0	0	0	0	0	44	170	3	0	0	14	7	54	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU190"	0	0	0	0	0	0	0	3	166	109	1	0	76	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Nitratireductor"
"OTU191"	0	0	0	0	398	5	428	182	19	9	17	51	35	37	19	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU192"	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia"
"OTU194"	0	0	0	0	259	0	102	238	15	10	33	4	17	20	33	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU195"	0	14	504	0	8	37	40	187	22	423	76	24	10	107	13	6	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia"
"OTU196"	0	0	0	0	0	0	0	0	2	9	19	2	6	118	449	73	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU198"	0	0	24	0	0	0	0	0	8	7	0	8	325	5	0	12	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces"
"OTU199"	0	0	0	0	0	0	0	0	30	3	230	0	0	67	0	86	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__\"Enterobacteriales\"; f__Enterobacteriaceae; g__Serratia"
"OTU200"	0	0	0	0	0	0	0	0	115	597	70	0	0	126	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae"
"OTU201"	0	0	0	0	0	0	0	177	8	108	7	5	0	4	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis"
"OTU202"	0	0	0	0	150	0	506	345	5	4	20	8	18	24	31	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU203"	0	0	0	0	128	22	133	70	0	0	23	8	13	59	15	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU204"	0	0	0	0	0	0	0	0	15	0	0	885	293	57	0	9	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU205"	0	0	0	0	0	0	0	0	12	8	4	139	633	7	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU206"	0	4	0	0	43	31	139	694	3	3	36	18	55	14	25	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Methylopila"
"OTU207"	0	0	0	0	0	9	68	27	0	9	101	15	268	85	704	16	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU208"	0	0	0	0	0	0	0	0	0	17	0	0	0	1007	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella"
"OTU209"	0	0	0	0	0	0	0	0	0	3	1	338	3	20	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas"
"OTU210"	0	0	0	0	0	0	50	54	6	14	122	7	2	4	0	6	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU211"	0	0	0	0	0	0	0	0	107	167	42	0	0	124	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Kinneretia"
"OTU212"	0	0	21	0	62	0	12	147	325	242	318	151	493	348	56	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas"
"OTU213"	0	0	0	0	0	0	0	0	110	473	369	0	16	105	13	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas"
"OTU214"	0	0	0	0	0	0	108	350	234	238	136	107	49	292	202	296	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia"
"OTU215"	0	0	0	0	0	0	9	0	3	14	7	48	74	184	502	6	"k__Bacteria; p__\"Actinobacteria\""
"OTU216"	0	0	0	0	0	0	0	0	15	156	0	2	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Rheinheimera"
"OTU217"	0	0	0	0	0	0	0	0	2	155	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU218"	0	0	0	0	0	0	0	0	187	228	12	65	8	76	47	7	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU219"	0	0	0	0	0	0	0	0	103	140	72	73	85	205	419	221	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU220"	0	0	0	0	0	0	0	0	16	53	0	49	33	167	158	101	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU221"	0	0	0	0	0	0	0	0	313	180	4	29	138	21	23	7	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium"
"OTU222"	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU223"	4	0	0	0	3	7	289	179	0	2	0	0	7	4	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus"
"OTU224"	0	0	0	0	0	0	0	0	25	16	8	76	393	28	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU226"	0	0	0	0	0	0	0	0	114	48	2	76	366	43	9	6	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU227"	0	0	0	0	0	0	45	0	50	5	0	2	201	50	0	7	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU229"	0	0	0	0	0	0	0	0	0	0	0	0	0	70	429	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU230"	0	0	0	0	0	0	0	0	72	245	586	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae_1; g__Paenibacillus"
"OTU231"	14	38	14	41	115	11	73	0	0	8	3	4	12	10	25	48	"k__Bacteria; p__\"Bacteroidetes\"; c__\"Bacteroidia\"; o__\"Bacteroidales\"; f__Bacteroidaceae; g__Bacteroides"
"OTU232"	0	0	0	0	0	0	3	11	3	4	5	8	191	7	0	2	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae"
"OTU234"	0	0	0	0	0	0	0	14	49	24	2	33	504	37	27	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Povalibacter"
"OTU235"	0	0	37	0	72	13	28	259	3	4	138	18	21	32	21	4	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas"
"OTU236"	0	0	0	0	0	0	0	0	0	0	9	0	0	151	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU238"	0	0	0	0	8	22	688	201	22	38	50	35	78	24	39	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Phycicoccus"
"OTU239"	0	0	0	0	0	0	0	14	115	27	27	59	173	119	25	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__; g__Chryseolinea"
"OTU241"	0	0	0	0	315	81	4	27	2	0	14	10	80	16	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Belnapia"
"OTU244"	0	0	0	0	0	0	34	3	2	3	5	79	2	209	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas"
"OTU245"	0	0	0	0	16	0	0	0	62	37	32	156	697	45	39	29	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU246"	0	0	0	0	0	0	0	0	109	314	17	38	123	25	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus"
"OTU247"	0	0	0	0	22	7	110	238	0	0	17	4	25	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas"
"OTU248"	31	124	108	0	270	81	162	1209	52	19	128	66	356	110	0	6	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas"
"OTU252"	0	0	0	0	0	0	0	585	0	0	2	19	0	3	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU253"	11	0	0	0	0	3	75	0	13	16	0	29	0	6	47	37	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus"
"OTU254"	0	0	0	0	467	3	105	227	0	0	1	0	0	6	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU255"	0	0	54	0	0	0	36	118	16	13	61	21	767	383	66	358	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae"
"OTU256"	0	0	0	0	150	0	723	403	0	4	10	10	7	8	225	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales; f__Patulibacteraceae; g__Patulibacter"
"OTU258"	0	0	0	0	0	0	0	0	21	11	0	35	114	8	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU259"	0	0	0	0	0	0	0	0	21	179	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hylemonella"
"OTU260"	0	0	0	0	0	0	0	0	77	249	5	33	0	47	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Cellvibrio"
"OTU262"	0	0	11	0	30	0	199	57	6	1	51	7	8	8	11	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae"
"OTU264"	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Vogesella"
"OTU265"	0	0	0	0	0	0	0	0	0	0	4	0	94	35	0	27	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU266"	0	0	0	0	0	0	0	0	6	3	0	44	290	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria"
"OTU267"	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU269"	0	0	0	0	0	0	0	0	21	147	136	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU271"	0	0	0	0	0	0	0	0	12	22	1	13	231	10	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces"
"OTU272"	0	0	0	0	0	0	0	0	32	98	12	27	14	129	25	21	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__Reyranella"
"OTU273"	0	0	0	0	0	0	0	0	259	7	1	0	0	4	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Azoarcus"
"OTU274"	0	14	0	0	0	0	50	430	46	84	382	169	137	114	82	73	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Rhodopseudomonas"
"OTU275"	0	0	0	0	0	0	0	0	0	0	1	2	10	0	366	49	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU276"	0	0	0	0	11	0	0	0	8	0	6	43	453	20	31	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Acidimicrobiales; f__Acidimicrobiaceae; g__Ilumatobacter"
"OTU277"	0	0	0	0	0	0	0	19	332	71	23	7	42	28	27	37	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiales_incertae_sedis; g__Piscinibacter"
"OTU278"	0	0	0	0	0	0	0	0	208	63	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU279"	0	0	0	0	0	0	0	0	135	405	148	10	0	23	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU280"	0	0	0	0	0	0	0	0	0	0	3	5	75	325	147	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU281"	0	0	0	0	0	0	0	0	5	0	0	0	0	22	0	316	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU282"	0	0	0	0	0	0	0	0	0	0	0	0	125	0	5	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella"
"OTU283"	0	0	0	0	0	0	0	0	0	9	27	22	25	213	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Chitinophaga"
"OTU284"	0	0	0	0	0	0	0	0	333	0	27	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Pelosinus"
"OTU285"	0	0	0	0	62	0	97	974	35	42	49	87	14	146	9	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas"
"OTU286"	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	234	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae"
"OTU288"	0	0	0	0	0	0	0	0	0	0	0	0	16	139	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU289"	0	0	0	0	0	0	0	0	2	1	9	16	113	87	7	27	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Singulisphaera"
"OTU290"	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Chryseobacterium"
"OTU291"	0	0	0	0	6	0	9	0	21	37	18	33	129	74	219	95	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium"
"OTU292"	0	0	4	0	0	0	11	6	77	78	112	57	46	33	37	2	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Microvirga"
"OTU293"	0	0	0	0	0	0	0	0	174	84	3	8	26	42	3	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Terrimonas"
"OTU294"	0	0	0	0	6	5	91	251	0	0	7	13	72	1	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp4; o__; f__; g__Blastocatella"
"OTU295"	0	0	0	0	0	0	0	0	0	0	31	0	0	0	439	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU296"	0	0	0	0	0	0	0	0	22	130	4	0	4	5	0	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae_1; g__Paenibacillus"
"OTU298"	0	4	0	0	0	0	78	459	9	170	25	43	0	43	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU299"	0	0	0	0	0	0	0	0	0	0	1	51	177	3	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU300"	0	0	0	0	16	0	0	0	18	71	0	43	270	13	7	6	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU301"	0	0	0	0	0	0	0	0	5	195	21	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU302"	0	0	0	0	0	0	0	0	243	17	0	4	4	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales"
"OTU303"	0	0	0	0	6	0	61	323	0	0	7	4	1	7	3	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas"
"OTU304"	0	0	0	0	0	0	0	0	0	49	80	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae"
"OTU305"	0	0	0	0	0	0	0	0	13	155	0	7	14	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU306"	0	0	0	0	8	0	65	59	21	1	18	11	3	37	7	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Acidimicrobiales; f__Iamiaceae; g__Iamia"
"OTU307"	0	0	0	0	0	0	0	0	6	201	61	5	0	8	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Sphingobacterium"
"OTU309"	0	28	4	0	30	0	328	161	2	11	9	26	40	21	25	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Aeromicrobium"
"OTU310"	0	0	0	0	0	0	0	14	0	0	0	0	0	0	298	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU311"	0	4	7	0	3	143	125	81	0	0	5	7	7	3	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Geodermatophilus"
"OTU312"	0	0	47	0	0	24	17	91	6	2	6	0	162	16	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU313"	0	0	0	0	0	0	0	0	11	58	90	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum"
"OTU314"	0	0	0	0	0	0	289	25	0	0	5	2	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU315"	0	0	37	0	0	3	13	190	51	71	20	85	81	83	237	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingosinicella"
"OTU316"	0	0	0	0	0	0	0	0	0	0	0	5	6	120	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
