	V3.16s	V5.16s	V6.16s	V7.16s	V8.16s	V9.16s	V10.16s	V11.16s	V12.16s	V13.16s	V14.16s	V15.16s	V16.16s	taxonomy
New.CleanUp.ReferenceOTU15216	0	0	0	0	0	0	0	0	0	0.320672673274771	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU15236	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
New.CleanUp.ReferenceOTU15260	0	0	0	0	0	0	0	0	0	0.427563564366361	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
New.CleanUp.ReferenceOTU15283	0	0	0	0	0	0	0	0	0	0.320672673274771	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU15325	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU15386	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Proteobacteria
New.CleanUp.ReferenceOTU15396	0	0	0	0	0	0	0	0	0	0.801681683186927	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
New.CleanUp.ReferenceOTU15439	0	0	0	0	0	0	0	0	0	0.962018019824313	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
New.CleanUp.ReferenceOTU15452	0	0	0	0	0	0	0	0	0	1.92403603964863	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
New.CleanUp.ReferenceOTU15504	0	0	0	0	0	0	0	0	0	1.01546346537011	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
New.CleanUp.ReferenceOTU15532	0	0	0	0	0	0	0	0	0	0.374118118820566	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU15545	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__
New.CleanUp.ReferenceOTU15547	0	0	0	0	0	0	0	0	0	0.801681683186927	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__[Entotheonellales]; f__[Entotheonellaceae]; g__Candidatus Entotheonella; s__
New.CleanUp.ReferenceOTU15563	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__
New.CleanUp.ReferenceOTU15580	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU15668	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6
New.CleanUp.ReferenceOTU15696	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Planctomycetes; c__C6; o__d113; f__; g__; s__
New.CleanUp.ReferenceOTU15702	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__
New.CleanUp.ReferenceOTU15718	0	0	0	0	0	0	0	0	0	0.427563564366361	0	0	0	k__Bacteria; p__TM6; c__SBRH58; o__; f__; g__; s__
New.CleanUp.ReferenceOTU15720	0	0	0	0	0	0	0	0	0	0.374118118820566	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__; f__; g__; s__
New.CleanUp.ReferenceOTU15729	0	0	0	0	0	0	0	0	0	0.320672673274771	0	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__
New.CleanUp.ReferenceOTU15733	0	0	0	0	0	0	0	0	0	0.534454455457952	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU15742	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae
New.CleanUp.ReferenceOTU15753	0	0	0	0	0	0	0	0	0	0.427563564366361	0	0	0	k__Bacteria; p__Cyanobacteria
New.CleanUp.ReferenceOTU15762	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU15807	0	0	0	0	0	0	0	0	0	0.320672673274771	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
New.CleanUp.ReferenceOTU15845	0	0	0	0	0	0	0	0	0	0.908572574278518	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU15848	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU15878	0	0	0	0	0	0	0	0	0	0.320672673274771	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU15887	0	0	0	0	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
New.CleanUp.ReferenceOTU15930	0	0	0	0	0	0	0	0	0	0.427563564366361	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
114076	0	0	0	0	0	0	0	0	0	0	1.85117438428532	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
1144796	0	0	0	0	0	0	0	0	0	0	4.17836503881545	50.6262112403101	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
929770	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__
1107049	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
3134864	0	0	0	0	0	0	0	0	0	0	0.952032540489596	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Rathayibacter; s__
3768993	0	0	0	0	0	0	0	0	0	0	0.846251147101863	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__
105008	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__211ds20; g__; s__
944435	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
826904	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
4388445	0	0	0	0	0	0	0	0	0	0	0.74046975371413	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
4358255	0	0	0	0	0	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
920846	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
564526	0	0	0	0	0	0	0	0	0	0	0.581797663632531	1.03318798449612	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
216912	0	0	0	0	0	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
555945	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
688528	0	0	0	0	0	0	0	0	0	0	0.581797663632531	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__; s__
4424552	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
162920	0	0	0	0	0	0	0	0	0	0	13.3813462635482	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
172808	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
816868	0	0	0	0	0	0	0	0	0	0	0.899141843795729	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Rhodanobacter; s__
4194148	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
568398	0	0	0	0	0	0	0	0	0	0	3.22633249832585	0	0.999250269434422	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Edaphobacter
350772	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__
245814	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
4403555	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
362426	0	0	0	0	0	0	0	0	0	0	5.18328827599891	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae
647790	0	0	0	0	0	0	0	0	0	0	0.899141843795729	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
4411088	0	0	0	0	0	0	0	0	0	0	3.12055110493812	21.0770348837209	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
7214	0	0	0	0	0	0	0	0	0	0	6.18821151318237	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae
4449050	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
4484193	0	0	0	0	0	0	0	0	0	0	1.90406508097919	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
802097	0	0	0	0	0	0	0	0	0	0	5.39485106277437	0	0	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
20266	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
770614	0	0	0	0	0	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
216470	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
557938	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
91695	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
207813	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__
672252	0	0	0	0	0	0	0	0	0	0	1.48093950742826	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae
150977	0	0	0	0	0	0	0	0	0	0	7.93360450407996	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae
318190	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum
825612	0	0	0	0	0	0	0	0	0	0	1.32226741734666	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
4339769	0	0	0	0	0	0	0	0	0	0	0.581797663632531	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
4483200	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__34P16; f__; g__; s__
545548	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__[Kouleothrixaceae]; g__; s__
821802	0	0	0	0	0	0	0	0	0	0	0.581797663632531	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__bacteriovorus
185701	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
754628	0	0	0	0	0	0	0	0	0	0	0.581797663632531	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
802064	0	0	0	0	0	0	0	0	0	0	28.0320692477492	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia
657631	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
221896	0	0	0	0	0	0	0	0	0	0	0.581797663632531	0	0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter; s__
583303	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__
2841	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
4401692	0	0	0	0	0	0	0	0	0	0	1.48093950742826	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae
511022	0	0	0	0	0	0	0	0	0	0	0.528906966938664	0	0	k__Bacteria; p__Verrucomicrobia; c__[Methylacidiphilae]; o__Methylacidiphilales; f__; g__; s__
810402	0	0	0	0	0	0	0	0	0	0	0.528906966938664	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__
65683	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
538998	0	0	0	0	0	0	0	0	0	0	1.11070463057119	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae
1133624	0	0	0	0	0	0	0	0	0	0	0.634688360326397	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae
656774	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
226049	0	0	0	0	0	0	0	0	0	0	0.687579057020263	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
113777	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
4371959	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__
398721	0	0	0	0	0	0	0	0	0	0	7.61626032391676	8.26550387596899	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
103167	0	0	0	0	0	0	0	0	0	0	1.00492323718346	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
879831	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
611146	0	0	0	0	0	0	0	0	0	0	0.687579057020263	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
4332061	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__
256413	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
4433256	0	0	0	0	0	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
1034969	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ellin329; f__; g__; s__
4297666	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
529994	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Salinibacterium; s__
542078	0	0	0	0	0	0	0	0	0	0	1.26937672065279	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
4351272	0	0	0	0	0	0	0	0	0	0	1.05781393387733	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
4366765	0	0	0	0	0	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Glycomycetaceae; g__Glycomyces; s__
1703428	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Dactylosporangium; s__
325708	0	0	0	0	0	0	0	0	0	0	4.65438130906024	4.1327519379845	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
551999	0	0	0	0	0	0	0	0	0	0	0.528906966938664	0	0	k__Bacteria; p__Bacteroidetes; c__VC2_1_Bac22; o__; f__; g__; s__
574032	0	0	0	0	0	0	0	0	0	0	0.581797663632531	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__Conexibacter; s__
940666	0	0	0	0	0	0	0	0	0	0	0.952032540489596	0	0	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
535872	0	0	0	0	0	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
4305723	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
3658133	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
676814	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
1118729	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
266549	0	0	0	0	0	0	0	0	0	0	0.74046975371413	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
1011380	0	0	0	0	0	0	0	0	0	0	0.952032540489596	7.43895348837209	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
897662	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	1.19910032332131	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter; s__
277521	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__
816056	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae
251499	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Chthoniobacter; s__
154314	0	0	0	0	0	0	0	0	0	0	2.48586274461172	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
1901956	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
885648	0	0	0	0	0	0	0	0	0	0	0.793360450407996	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
586015	0	0	0	0	0	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__; g__; s__
741708	0	0	0	0	0	0	0	0	0	0	1.58672090081599	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
536133	0	0	0	0	0	0	0	0	0	0	1.48093950742826	0	0	k__Bacteria; p__Verrucomicrobia; c__[Methylacidiphilae]; o__Methylacidiphilales; f__; g__; s__
808482	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
549969	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
4449659	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Nocardia; s__
801258	0	0	0	0	0	0	0	0	0	0	0.317344180163198	2.89292635658915	0	k__Bacteria; p__Verrucomicrobia; c__[Methylacidiphilae]; o__Methylacidiphilales; f__; g__; s__
527941	0	0	0	0	0	0	0	0	0	0	0.476016270244798	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
208800	0	0	0	0	0	0	0	0	0	0	4.23125573550931	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
1723981	0	0	0	0	0	0	0	0	0	0	37.235050472482	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella; s__
542445	0	0	0	0	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae
1816268	0	0	0	0	0	0	0	0	0	0	0.793360450407996	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
214811	0	0	0	0	0	0	0	0	0	0	0.370234876857065	1.23982558139535	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
315855	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
4383213	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__SM1D11; f__; g__; s__
248199	0	0	0	0	0	0	0	0	0	0	0.634688360326397	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
1048701	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
3724514	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__
4389407	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
148878	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__
4348821	0	0	0	0	0	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
4461509	0	0	0	0	0	0	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__; s__
333628	0	0	0	0	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__
553414	0	0	0	0	0	0	0	0	0	0	49.1883479252958	0	0	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
217392	0	0	0	0	0	0	0	0	0	0	4.17836503881545	3.09956395348837	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
272591	0	0	0	0	0	0	0	0	0	0	1.05781393387733	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
