#OTU_ID	V1.ITS	V2.ITS	V3.ITS	V4.ITS	V5.ITS	V6.ITS	V7.ITS	V8.ITS	V9.ITS	V10.ITS	V11.ITS	V12.ITS	V13.ITS	V14.ITS	V15.ITS	V16.ITS	taxonomy
New.CleanUp.ReferenceOTU1068	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trimorphomycetaceae; g__Carlosrosaea; s__unidentified
New.CleanUp.ReferenceOTU1072	0	0	0	0	0	0	0	0	0	0	10313	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales
New.CleanUp.ReferenceOTU1073	0	0	0	0	0	0	0	0	0	0	1011	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Bionectria; s__Bionectria_setosa
New.CleanUp.ReferenceOTU1075	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae
New.CleanUp.ReferenceOTU1076	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU1077	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU1078	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU1079	0	0	0	0	0	0	0	0	0	0	3238	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariales_fam_Incertae_sedis; g__Fusidium; s__unidentified
New.CleanUp.ReferenceOTU1080	0	0	0	0	0	0	0	0	0	0	1161	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales
New.CleanUp.ReferenceOTU1083	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Psathyrella
New.CleanUp.ReferenceOTU1084	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae
New.CleanUp.ReferenceOTU1085	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1088	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Diversisporales_fam_Incertae_sedis; g__Entrophospora; s__Entrophospora_infrequens
New.CleanUp.ReferenceOTU1089	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU1091	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Boliniales; f__Boliniales_fam_Incertae_sedis; g__Junewangia; s__unidentified
New.CleanUp.ReferenceOTU1092	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1094	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Exobasidiales; f__Exobasidiaceae; g__Exobasidium; s__unidentified
New.CleanUp.ReferenceOTU1096	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1098	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Erythrobasidiales; f__Erythrobasidiaceae; g__Erythrobasidium; s__unidentified
New.CleanUp.ReferenceOTU1101	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1107	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU1115	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU1117	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Arthrobotrys; s__Arthrobotrys_musiformis
New.CleanUp.ReferenceOTU1118	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Morosphaeriaceae; g__Acrocalymma; s__Acrocalymma_vagum
New.CleanUp.ReferenceOTU1120	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU1121	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporales_fam_Incertae_sedis; g__Pseudorobillarda
New.CleanUp.ReferenceOTU1123	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Lecanicillium; s__Lecanicillium_kalimantanense
New.CleanUp.ReferenceOTU1124	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU1127	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1128	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU1133	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.CleanUp.ReferenceOTU1136	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
New.CleanUp.ReferenceOTU1138	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU1140	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Ijuhya; s__unidentified
New.CleanUp.ReferenceOTU1141	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
New.CleanUp.ReferenceOTU1143	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Sarcoscyphaceae; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU1146	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1149	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Campylocarpon; s__Campylocarpon_pseudofasciculare
New.CleanUp.ReferenceOTU1152	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU1155	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella; s__Kockovaella_prillingeri
New.CleanUp.ReferenceOTU1159	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU1160	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU1161	0	0	0	0	0	0	0	0	0	0	2385	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Clonostachys; s__Clonostachys_rosea
New.CleanUp.ReferenceOTU1164	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariales_fam_Incertae_sedis; g__Fusidium
New.CleanUp.ReferenceOTU1165	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Dactylonectria; s__Dactylonectria_anthuriicola
New.CleanUp.ReferenceOTU1169	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU1172	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU1173	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis; s__Ochroconis_cordanae
New.CleanUp.ReferenceOTU1175	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	k__Fungi; p__Basidiomycota
New.CleanUp.ReferenceOTU1176	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU1177	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1178	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
New.CleanUp.ReferenceOTU1179	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trimorphomycetaceae; g__Carlosrosaea; s__unidentified
New.CleanUp.ReferenceOTU1180	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU1182	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora
New.CleanUp.ReferenceOTU1183	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Cystobasidiaceae
New.CleanUp.ReferenceOTU1184	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU1186	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1187	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU1188	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU1191	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1196	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1198	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
New.CleanUp.ReferenceOTU1201	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1204	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1205	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Marasmiaceae; g__Marasmius
New.CleanUp.ReferenceOTU1207	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1208	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU1210	0	0	0	0	0	0	0	0	0	0	983	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1212	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Sarocladium
New.CleanUp.ReferenceOTU1213	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Trichosphaeriales; f__Trichosphaeriaceae; g__Nigrospora
New.CleanUp.ReferenceOTU1217	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_baccata
New.CleanUp.ReferenceOTU1222	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU1223	0	0	0	0	0	0	0	0	0	0	1013	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae
New.CleanUp.ReferenceOTU1228	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1229	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1231	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
New.CleanUp.ReferenceOTU1232	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU1235	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
New.CleanUp.ReferenceOTU1238	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU1245	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
New.CleanUp.ReferenceOTU1246	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU1248	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala
New.CleanUp.ReferenceOTU1250	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1251	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis
New.CleanUp.ReferenceOTU1253	0	0	0	0	0	0	0	0	0	0	4704	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU1254	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Acremonium; s__Acremonium_brachypenium
New.CleanUp.ReferenceOTU1255	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Vishniacozyma; s__Vishniacozyma_taibaiensis
New.CleanUp.ReferenceOTU1256	0	0	0	0	0	0	0	0	0	0	459	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1257	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU1259	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trimorphomycetaceae; g__Carlosrosaea; s__unidentified
New.CleanUp.ReferenceOTU1262	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena; s__Mycena_speirea
New.CleanUp.ReferenceOTU1264	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Monocillium; s__Monocillium_tenue
New.CleanUp.ReferenceOTU1265	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
New.CleanUp.ReferenceOTU1267	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora; s__Cyphellophora_fusarioides
New.CleanUp.ReferenceOTU1269	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Lentitheciaceae; g__Poaceascoma; s__Poaceascoma_taiwanense
New.CleanUp.ReferenceOTU1271	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae
New.CleanUp.ReferenceOTU196	0	0	0	0	0	0	0	0	0	0	0	76	0	17	8	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces
New.CleanUp.ReferenceOTU205	0	0	0	0	0	0	0	0	0	0	0	6	28	0	9	36	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Verticillium; s__Verticillium_leptobactrum
New.CleanUp.ReferenceOTU226	0	0	0	0	0	0	0	0	0	0	0	7	17	0	8	2623	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Plectosphaerella
New.CleanUp.ReferenceOTU266	0	0	0	0	0	0	0	0	0	0	0	7	7	11	16	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Corynesporascaceae; g__Corynespora
New.CleanUp.ReferenceOTU302	0	0	0	0	0	0	0	0	0	0	0	9	6	24	8	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metacordyceps; s__Metacordyceps_chlamydosporia
New.CleanUp.ReferenceOTU307	0	0	0	0	0	0	0	0	0	0	0	11	0	68	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae
New.CleanUp.ReferenceOTU310	0	0	0	0	0	0	0	0	0	0	0	201	194	0	39	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Morosphaeriaceae; g__Acrocalymma
New.CleanUp.ReferenceOTU320	0	0	0	0	0	0	0	0	0	0	0	61	10	1649	21	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU321	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Thyridariaceae; g__Roussoella; s__unidentified
New.CleanUp.ReferenceOTU328	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Hypoxylon; s__Hypoxylon_hypomiltum
New.CleanUp.ReferenceOTU336	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Acremonium; s__Acremonium_hennebertii
New.CleanUp.ReferenceOTU347	0	0	0	0	0	0	0	0	0	0	0	22025	9	7	13	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae
New.CleanUp.ReferenceOTU355	0	0	0	0	0	0	0	0	0	0	0	71	24	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales_fam_Incertae_sedis; g__Xenobotrytis; s__Xenobotrytis_acaducospora
New.CleanUp.ReferenceOTU364	0	0	0	0	0	0	0	0	0	0	0	5	16	0	0	0	Unclassified
New.CleanUp.ReferenceOTU371	0	0	0	0	0	0	0	0	0	0	0	7	6	22	16	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Fellomyces; s__Fellomyces_penicillatus
New.CleanUp.ReferenceOTU373	0	0	0	0	0	0	0	0	0	0	0	33	8	19	5954	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Lasiodiplodia
New.CleanUp.ReferenceOTU384	0	0	0	0	0	0	0	0	0	0	0	8	8	6	0	0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
New.CleanUp.ReferenceOTU386	0	0	0	0	0	0	0	0	0	0	0	62	9	9	7	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Neodevriesiaceae; g__Neodevriesia; s__Neodevriesia_pakbiae
New.CleanUp.ReferenceOTU397	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Plectosphaerella
New.CleanUp.ReferenceOTU398	0	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales
New.CleanUp.ReferenceOTU402	0	0	0	0	0	0	0	0	0	0	0	14	37	0	20	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU403	0	0	0	0	0	0	0	0	0	0	0	7	5	48	0	0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
New.CleanUp.ReferenceOTU407	0	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU422	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Simplicillium
New.CleanUp.ReferenceOTU440	0	0	0	0	0	0	0	0	0	0	0	27	0	0	78	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; s__Mycosphaerella_pseudocryptica
New.CleanUp.ReferenceOTU441	0	0	0	0	0	0	0	0	0	0	0	6	39	0	5	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae
New.CleanUp.ReferenceOTU444	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.ReferenceOTU18	0	0	0	0	0	0	0	0	0	0	0	0	4456	891	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.ReferenceOTU19	0	0	0	0	0	0	0	0	0	0	0	0	347	65	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Branch06; f__unidentified; g__unidentified; s__unidentified
New.ReferenceOTU34	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.ReferenceOTU35	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	k__Fungi; p__Mortierellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
New.ReferenceOTU16	0	0	0	0	0	0	0	0	0	0	0	0	1219	887	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis; s__Ochroconis_cordanae
New.ReferenceOTU17	0	0	0	0	0	0	0	0	0	0	0	0	1021	6457	0	0	Unclassified
New.ReferenceOTU32	0	0	0	0	0	0	0	0	0	0	0	0	3724	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.ReferenceOTU28	0	0	0	0	0	0	0	0	0	0	0	0	321	1281	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Branch06; f__unidentified; g__unidentified; s__unidentified
New.ReferenceOTU3	0	0	0	0	0	0	0	0	0	0	0	0	11	140	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales
New.ReferenceOTU13	0	0	0	0	0	0	0	0	0	0	0	0	36	5186	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__unidentified; s__unidentified
New.ReferenceOTU30	0	0	0	0	0	0	0	0	0	0	0	0	17	901	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.ReferenceOTU31	0	0	0	0	0	0	0	0	0	0	0	0	2238	124	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
New.ReferenceOTU23	0	0	0	0	0	0	0	0	0	0	0	0	8510	51	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.ReferenceOTU22	0	0	0	0	0	0	0	0	0	0	0	0	256	156	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora; s__Cyphellophora_guyanensis
New.ReferenceOTU21	0	0	0	0	0	0	0	0	0	0	0	0	31	48799	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.ReferenceOTU20	0	0	0	0	0	0	0	0	0	0	0	0	2619	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales
